Zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Congressional District",Congress,"Current Representative Last name","Current Representative First name","Current Representative Birthday","Current Representative Gender","Current Representative Party","Current Representative Url","Current Representative Address","Current Representative Phone","Current Representative Contact form","Current Representative RSS url","Current Representative Twitter","Current Representative Facebook","Current Representative YouTube","Current Representative YouTube id","Current Representative Bioguide id","Current Representative Thomas id","Current Representative OpenSecrets id","Current Representative LIS id","Current Representative C-SPAN id","Current Representative GovTrack id","Current Representative Vote Smart id","Current Representative Ballotpedia id","Current Representative Washington post id","Current Representative ICPSR id","Current Representative Wikipedia id","Current Representative Source","Current Senator #1 Last name","Current Senator #1 First name","Current Senator #1 Birthday","Current Senator #1 Gender","Current Senator #1 Party","Current Senator #1 Url","Current Senator #1 Address","Current Senator #1 Phone","Current Senator #1 Contact form","Current Senator #1 RSS url","Current Senator #1 Twitter","Current Senator #1 Facebook","Current Senator #1 YouTube","Current Senator #1 YouTube id","Current Senator #1 Bioguide id","Current Senator #1 Thomas id","Current Senator #1 OpenSecrets id","Current Senator #1 LIS id","Current Senator #1 C-SPAN id","Current Senator #1 GovTrack id","Current Senator #1 Vote Smart id","Current Senator #1 Ballotpedia id","Current Senator #1 Washington post id","Current Senator #1 ICPSR id","Current Senator #1 Wikipedia id","Current Senator #1 Source","Current Senator #2 Last name","Current Senator #2 First name","Current Senator #2 Birthday","Current Senator #2 Gender","Current Senator #2 Party","Current Senator #2 Url","Current Senator #2 Address","Current Senator #2 Phone","Current Senator #2 Contact form","Current Senator #2 RSS url","Current Senator #2 Twitter","Current Senator #2 Facebook","Current Senator #2 YouTube","Current Senator #2 YouTube id","Current Senator #2 Bioguide id","Current Senator #2 Thomas id","Current Senator #2 OpenSecrets id","Current Senator #2 LIS id","Current Senator #2 C-SPAN id","Current Senator #2 GovTrack id","Current Senator #2 Vote Smart id","Current Senator #2 Ballotpedia id","Current Senator #2 Washington post id","Current Senator #2 ICPSR id","Current Senator #2 Wikipedia id","Current Senator #2 Source"
6851,41.139796,-73.404963,1,place,,,,,Norwalk,CT,"Western Connecticut Planning Region",06851,US,"TIGER/Line® dataset from the US Census Bureau",CT4,118th,Himes,James,1966-07-05,M,Democrat,https://himes.house.gov,"2137 Rayburn House Office Building Washington DC 20515-0704",202-225-5541,,http://himes.house.gov/rss.xml,,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,01913,N00029070,,1031341,412282,106744,"Jim Himes",,20907,"Jim Himes","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Blumenthal,Richard,1946-02-13,M,Democrat,https://www.blumenthal.senate.gov,"706 Hart Senate Office Building Washington DC 20510",202-224-2823,https://www.blumenthal.senate.gov/contact/,http://www.blumenthal.senate.gov/rss/feeds/?type=all,SenBlumenthal,SenBlumenthal,SenatorBlumenthal,UCHH-fn3_LVt0Q4od56rOi5g,B001277,02076,N00031685,S341,21799,412490,1568,"Richard Blumenthal",,41101,"Richard Blumenthal","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Murphy,Christopher,1973-08-03,M,Democrat,https://www.murphy.senate.gov,"136 Hart Senate Office Building Washington DC 20510",202-224-4041,https://www.murphy.senate.gov/contact,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,SenMurphyOffice,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,M001169,01837,N00027566,S364,1021270,412194,17189,"Christopher S. Murphy",,20707,"Chris Murphy","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
23236,37.474505,-77.585993,0.9,place,,,,,Richmond,VA,"Chesterfield County",23236,US,"TIGER/Line® dataset from the US Census Bureau",VA1,118th,Wittman,Robert,1959-02-03,M,Republican,https://wittman.house.gov,"2055 Rayburn House Office Building Washington DC 20515-4601",202-225-4261,,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,RepRobWittman,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,01886,N00029459,,1028089,412255,58133,"Robert J. Wittman",,20756,"Rob Wittman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warner,Mark,1954-12-15,M,Democrat,https://www.warner.senate.gov,"703 Hart Senate Office Building Washington DC 20510",202-224-2023,https://www.warner.senate.gov/public/index.cfm?p=Contact,http://www.warner.senate.gov/public/?a=rss.feed,MarkWarner,MarkRWarner,SenatorMarkWarner,UCwyivNlEGf4sGd1oDLfY5jw,W000805,01897,N00002097,S327,7630,412321,535,"Mark Warner",,40909,"Mark Warner","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kaine,Timothy,1958-02-26,M,Democrat,https://www.kaine.senate.gov,"231 Russell Senate Office Building Washington DC 20510",202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,,SenatorKaine,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,02176,N00033177,S362,49219,412582,50772,"Tim Kaine",,41305,"Tim Kaine","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
23235,37.52487,-77.557765,0.9,place,,,,,Richmond,VA,"Chesterfield County",23235,US,"TIGER/Line® dataset from the US Census Bureau",VA4,118th,McClellan,Jennifer,1972-12-28,F,Democrat,https://mcclellan.house.gov,"2417 Rayburn House Office Building Washington DC 20515-4604",202-225-6365,,,,,,,M001227,,N00051961,,,456953,58655,"Jennifer McClellan",,,"Jennifer McClellan","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warner,Mark,1954-12-15,M,Democrat,https://www.warner.senate.gov,"703 Hart Senate Office Building Washington DC 20510",202-224-2023,https://www.warner.senate.gov/public/index.cfm?p=Contact,http://www.warner.senate.gov/public/?a=rss.feed,MarkWarner,MarkRWarner,SenatorMarkWarner,UCwyivNlEGf4sGd1oDLfY5jw,W000805,01897,N00002097,S327,7630,412321,535,"Mark Warner",,40909,"Mark Warner","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kaine,Timothy,1958-02-26,M,Democrat,https://www.kaine.senate.gov,"231 Russell Senate Office Building Washington DC 20510",202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,,SenatorKaine,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,02176,N00033177,S362,49219,412582,50772,"Tim Kaine",,41305,"Tim Kaine","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
56007,43.686288,-93.389838,1,place,,,,,"Albert Lea",MN,"Freeborn County",56007,US,"TIGER/Line® dataset from the US Census Bureau",MN1,118th,Finstad,Brad,1976-05-30,M,Republican,https://finstad.house.gov,"1605 Longworth House Office Building Washington DC 20515-2301",202-225-2472,,,,,,,F000475,,N00050649,,,456869,38612,"Brad Finstad",,,"Brad Finstad","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Klobuchar,Amy,1960-05-25,F,Democrat,https://www.klobuchar.senate.gov,"425 Dirksen Senate Office Building Washington DC 20510",202-224-3244,https://www.klobuchar.senate.gov/public/index.cfm/contact,,SenAmyKlobuchar,,senatorklobuchar,UCvdeJsDsV51tFb_hVqvtYGA,K000367,01826,N00027500,S311,83701,412242,65092,"Amy Klobuchar",,40700,"Amy Klobuchar","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Smith,Tina,1958-03-04,F,Democrat,https://www.smith.senate.gov,"720 Hart Senate Office Building Washington DC 20510",202-224-5641,https://www.smith.senate.gov/share-your-opinion/,,SenTinaSmith,USSenTinaSmith,,,S001203,,N00042353,S394,111313,412742,152968,"Tina Smith",,41706,"Tina Smith","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
72405,35.855457,-90.650673,1,place,,,,,Jonesboro,AR,"Craighead County",72405,US,"TIGER/Line® dataset from the US Census Bureau",AR1,118th,Crawford,Eric,1966-01-22,M,Republican,https://crawford.house.gov,"2422 Rayburn House Office Building Washington DC 20515-0401",202-225-4076,,http://crawford.house.gov/news/rss.aspx,RepRickCrawford,RepRickCrawford,RepRickCrawford,UCLKAkVl4BHRK73lmDiIgPYg,C001087,01989,N00030770,,623259,412400,119208,"Rick Crawford",,21106,"Rick Crawford (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Boozman,John,1950-12-10,M,Republican,https://www.boozman.senate.gov/public,"555 Dirksen Senate Office Building Washington DC 20510",202-224-4843,https://www.boozman.senate.gov/public/index.cfm/contact,http://www.boozman.senate.gov/public/index.cfm/rss/feed,JohnBoozman,JohnBoozman,BoozmanPressOffice,UC9vWHKL5OfIYh6kIV0rF2yw,B001236,01687,N00013873,S343,92069,400040,27958,"John Boozman",,20101,"John Boozman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Cotton,Tom,1977-05-13,M,Republican,https://www.cotton.senate.gov,"326 Russell Senate Office Building Washington DC 20510",202-224-2353,https://www.cotton.senate.gov/contact/contact-tom,,SenTomCotton,SenatorTomCotton,RepTomCotton,UCXEk6mokWBajIpNatbjnwSg,C001095,02098,N00033363,S374,63928,412508,135651,"Tom Cotton",,21301,"Tom Cotton","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
47834,39.52365,-87.12502,1,place,,,,,Brazil,IN,"Clay County",47834,US,"TIGER/Line® dataset from the US Census Bureau",IN8,118th,Bucshon,Larry,1962-05-31,M,Republican,https://bucshon.house.gov,"2313 Rayburn House Office Building Washington DC 20515-1408",202-225-4636,,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,02018,N00031227,,61837,412427,120335,"Larry Bucshon",,21132,"Larry Bucshon","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Young,Todd,1972-08-24,M,Republican,https://www.young.senate.gov,"185 Dirksen Senate Office Building Washington DC 20510",202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,S391,1033743,412428,120345,"Todd Young",,21133,"Todd Young","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Braun,Mike,1954-03-24,M,Republican,https://www.braun.senate.gov,"404 Russell Senate Office Building Washington DC 20510",202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,,412839,148564,"Mike Braun",,41900,"Mike Braun","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
6880,41.144496,-73.343261,1,place,,,,,Westport,CT,"Western Connecticut Planning Region",06880,US,"TIGER/Line® dataset from the US Census Bureau",CT4,118th,Himes,James,1966-07-05,M,Democrat,https://himes.house.gov,"2137 Rayburn House Office Building Washington DC 20515-0704",202-225-5541,,http://himes.house.gov/rss.xml,,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,01913,N00029070,,1031341,412282,106744,"Jim Himes",,20907,"Jim Himes","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Blumenthal,Richard,1946-02-13,M,Democrat,https://www.blumenthal.senate.gov,"706 Hart Senate Office Building Washington DC 20510",202-224-2823,https://www.blumenthal.senate.gov/contact/,http://www.blumenthal.senate.gov/rss/feeds/?type=all,SenBlumenthal,SenBlumenthal,SenatorBlumenthal,UCHH-fn3_LVt0Q4od56rOi5g,B001277,02076,N00031685,S341,21799,412490,1568,"Richard Blumenthal",,41101,"Richard Blumenthal","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Murphy,Christopher,1973-08-03,M,Democrat,https://www.murphy.senate.gov,"136 Hart Senate Office Building Washington DC 20510",202-224-4041,https://www.murphy.senate.gov/contact,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,SenMurphyOffice,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,M001169,01837,N00027566,S364,1021270,412194,17189,"Christopher S. Murphy",,20707,"Chris Murphy","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
47852,39.080474,-87.449558,1,place,,,,,Graysville,IN,"Sullivan County",47852,US,"TIGER/Line® dataset from the US Census Bureau",IN8,118th,Bucshon,Larry,1962-05-31,M,Republican,https://bucshon.house.gov,"2313 Rayburn House Office Building Washington DC 20515-1408",202-225-4636,,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,02018,N00031227,,61837,412427,120335,"Larry Bucshon",,21132,"Larry Bucshon","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Young,Todd,1972-08-24,M,Republican,https://www.young.senate.gov,"185 Dirksen Senate Office Building Washington DC 20510",202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,S391,1033743,412428,120345,"Todd Young",,21133,"Todd Young","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Braun,Mike,1954-03-24,M,Republican,https://www.braun.senate.gov,"404 Russell Senate Office Building Washington DC 20510",202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,,412839,148564,"Mike Braun",,41900,"Mike Braun","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
47854,39.803019,-87.403057,1,place,,,,,Hillsdale,IN,"Vermillion County",47854,US,"TIGER/Line® dataset from the US Census Bureau",IN8,118th,Bucshon,Larry,1962-05-31,M,Republican,https://bucshon.house.gov,"2313 Rayburn House Office Building Washington DC 20515-1408",202-225-4636,,http://bucshon.house.gov/rss.xml,RepLarryBucshon,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,B001275,02018,N00031227,,61837,412427,120335,"Larry Bucshon",,21132,"Larry Bucshon","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Young,Todd,1972-08-24,M,Republican,https://www.young.senate.gov,"185 Dirksen Senate Office Building Washington DC 20510",202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,S391,1033743,412428,120345,"Todd Young",,21133,"Todd Young","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Braun,Mike,1954-03-24,M,Republican,https://www.braun.senate.gov,"404 Russell Senate Office Building Washington DC 20510",202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,,412839,148564,"Mike Braun",,41900,"Mike Braun","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
97008,45.45602,-122.799559,1,place,,,,,Beaverton,OR,"Washington County",97008,US,"TIGER/Line® dataset from the US Census Bureau",OR6,118th,Salinas,Andrea,1969-12-06,F,Democrat,https://salinas.house.gov,"109 Cannon House Office Building Washington DC 20515-0001",202-225-5643,,,,,,,S001226,,N00049738,,,456934,178196,,,,"Andrea Salinas","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Merkley,Jeff,1956-10-24,M,Democrat,https://www.merkley.senate.gov,"531 Hart Senate Office Building Washington DC 20510",202-224-3753,https://www.merkley.senate.gov/contact/,http://www.merkley.senate.gov/rss/,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,UCRoXttCJhMnLVCxCaa6VnNQ,M001176,01900,N00029303,S322,1029842,412325,23644,"Jeff Merkley",,40908,"Jeff Merkley","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Wyden,Ron,1949-05-03,M,Democrat,https://www.wyden.senate.gov,"221 Dirksen Senate Office Building Washington DC 20510",202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,01247,N00007724,S247,1962,300100,27036,"Ron Wyden",,14871,"Ron Wyden","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
6897,41.209695,-73.439165,1,place,,,,,Wilton,CT,"Western Connecticut Planning Region",06897,US,"TIGER/Line® dataset from the US Census Bureau",CT4,118th,Himes,James,1966-07-05,M,Democrat,https://himes.house.gov,"2137 Rayburn House Office Building Washington DC 20515-0704",202-225-5541,,http://himes.house.gov/rss.xml,,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,01913,N00029070,,1031341,412282,106744,"Jim Himes",,20907,"Jim Himes","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Blumenthal,Richard,1946-02-13,M,Democrat,https://www.blumenthal.senate.gov,"706 Hart Senate Office Building Washington DC 20510",202-224-2823,https://www.blumenthal.senate.gov/contact/,http://www.blumenthal.senate.gov/rss/feeds/?type=all,SenBlumenthal,SenBlumenthal,SenatorBlumenthal,UCHH-fn3_LVt0Q4od56rOi5g,B001277,02076,N00031685,S341,21799,412490,1568,"Richard Blumenthal",,41101,"Richard Blumenthal","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Murphy,Christopher,1973-08-03,M,Democrat,https://www.murphy.senate.gov,"136 Hart Senate Office Building Washington DC 20510",202-224-4041,https://www.murphy.senate.gov/contact,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,SenMurphyOffice,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,M001169,01837,N00027566,S364,1021270,412194,17189,"Christopher S. Murphy",,20707,"Chris Murphy","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
6901,41.054082,-73.536216,1,place,,,,,Stamford,CT,"Western Connecticut Planning Region",06901,US,"TIGER/Line® dataset from the US Census Bureau",CT4,118th,Himes,James,1966-07-05,M,Democrat,https://himes.house.gov,"2137 Rayburn House Office Building Washington DC 20515-0704",202-225-5541,,http://himes.house.gov/rss.xml,,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,01913,N00029070,,1031341,412282,106744,"Jim Himes",,20907,"Jim Himes","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Blumenthal,Richard,1946-02-13,M,Democrat,https://www.blumenthal.senate.gov,"706 Hart Senate Office Building Washington DC 20510",202-224-2823,https://www.blumenthal.senate.gov/contact/,http://www.blumenthal.senate.gov/rss/feeds/?type=all,SenBlumenthal,SenBlumenthal,SenatorBlumenthal,UCHH-fn3_LVt0Q4od56rOi5g,B001277,02076,N00031685,S341,21799,412490,1568,"Richard Blumenthal",,41101,"Richard Blumenthal","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Murphy,Christopher,1973-08-03,M,Democrat,https://www.murphy.senate.gov,"136 Hart Senate Office Building Washington DC 20510",202-224-4041,https://www.murphy.senate.gov/contact,http://www.theday.com/article/20121216/nws12/312169935/1069/rss,SenMurphyOffice,chrismurphyct,senchrismurphy,UCbcEa40PIFpLpdDe06n3F3Q,M001169,01837,N00027566,S364,1021270,412194,17189,"Christopher S. Murphy",,20707,"Chris Murphy","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
23301,37.712919,-75.661132,1,place,,,,,Accomac,VA,"Accomack County",23301,US,"TIGER/Line® dataset from the US Census Bureau",VA2,118th,Kiggans,Jennifer,1971-06-18,F,Republican,https://kiggans.house.gov,"1037 Longworth House Office Building Washington DC 20515-4602",202-225-4215,,,,,,,K000399,,N00048315,,,456947,186387,,,,"Jen Kiggans","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warner,Mark,1954-12-15,M,Democrat,https://www.warner.senate.gov,"703 Hart Senate Office Building Washington DC 20510",202-224-2023,https://www.warner.senate.gov/public/index.cfm?p=Contact,http://www.warner.senate.gov/public/?a=rss.feed,MarkWarner,MarkRWarner,SenatorMarkWarner,UCwyivNlEGf4sGd1oDLfY5jw,W000805,01897,N00002097,S327,7630,412321,535,"Mark Warner",,40909,"Mark Warner","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kaine,Timothy,1958-02-26,M,Democrat,https://www.kaine.senate.gov,"231 Russell Senate Office Building Washington DC 20510",202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,,SenatorKaine,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,02176,N00033177,S362,49219,412582,50772,"Tim Kaine",,41305,"Tim Kaine","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
56081,43.982851,-94.604116,1,place,,,,,"Saint James",MN,"Watonwan County",56081,US,"TIGER/Line® dataset from the US Census Bureau",MN1,118th,Finstad,Brad,1976-05-30,M,Republican,https://finstad.house.gov,"1605 Longworth House Office Building Washington DC 20515-2301",202-225-2472,,,,,,,F000475,,N00050649,,,456869,38612,"Brad Finstad",,,"Brad Finstad","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Klobuchar,Amy,1960-05-25,F,Democrat,https://www.klobuchar.senate.gov,"425 Dirksen Senate Office Building Washington DC 20510",202-224-3244,https://www.klobuchar.senate.gov/public/index.cfm/contact,,SenAmyKlobuchar,,senatorklobuchar,UCvdeJsDsV51tFb_hVqvtYGA,K000367,01826,N00027500,S311,83701,412242,65092,"Amy Klobuchar",,40700,"Amy Klobuchar","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Smith,Tina,1958-03-04,F,Democrat,https://www.smith.senate.gov,"720 Hart Senate Office Building Washington DC 20510",202-224-5641,https://www.smith.senate.gov/share-your-opinion/,,SenTinaSmith,USSenTinaSmith,,,S001203,,N00042353,S394,111313,412742,152968,"Tina Smith",,41706,"Tina Smith","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
39701,33.393933,-88.504719,1,place,,,,,Columbus,MS,"Lowndes County",39701,US,"TIGER/Line® dataset from the US Census Bureau",MS1,118th,Kelly,Trent,1966-03-01,M,Republican,https://trentkelly.house.gov,"2243 Rayburn House Office Building Washington DC 20515-2401",202-225-4306,,,RepTrentKelly,reptrentkelly,,UCtDrz-8tdg4ZgOAQHToSWaQ,K000388,02294,N00037003,,97322,412673,156389,"Trent Kelly",,21561,"Trent Kelly","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Wicker,Roger,1951-07-05,M,Republican,https://www.wicker.senate.gov,"425 Russell Senate Office Building Washington DC 20510",202-224-6253,https://www.wicker.senate.gov/public/index.cfm/contact,,SenatorWicker,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,W000437,01226,N00003280,S318,18203,400432,21926,"Roger Wicker",,29534,"Roger Wicker","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Hyde-Smith,Cindy,1959-05-10,F,Republican,https://www.hydesmith.senate.gov,"702 Hart Senate Office Building Washington DC 20510",202-224-5054,https://www.hydesmith.senate.gov/contact-senator,,SenHydeSmith,,,UCJHxkJhGST0NTlkzJHWV03Q,H001079,,N00043298,S395,113208,412743,20784,"Cindy Hyde-Smith",,41707,"Cindy Hyde-Smith","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
97051,45.887794,-122.919935,1,place,,,,,"Saint Helens",OR,"Columbia County",97051,US,"TIGER/Line® dataset from the US Census Bureau",OR1,118th,Bonamici,Suzanne,1954-10-14,F,Democrat,https://bonamici.house.gov,"2231 Rayburn House Office Building Washington DC 20515-3701",202-225-0855,,http://bonamici.house.gov/rss.xml,RepBonamici,congresswomanbonamici,RepSuzanneBonamici,UC0IkAeEiwgzSRTD1TDSvuBw,B001278,02092,N00033474,,63966,412501,59641,"Suzanne Bonamici",,21198,"Suzanne Bonamici","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Merkley,Jeff,1956-10-24,M,Democrat,https://www.merkley.senate.gov,"531 Hart Senate Office Building Washington DC 20510",202-224-3753,https://www.merkley.senate.gov/contact/,http://www.merkley.senate.gov/rss/,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,UCRoXttCJhMnLVCxCaa6VnNQ,M001176,01900,N00029303,S322,1029842,412325,23644,"Jeff Merkley",,40908,"Jeff Merkley","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Wyden,Ron,1949-05-03,M,Democrat,https://www.wyden.senate.gov,"221 Dirksen Senate Office Building Washington DC 20510",202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,01247,N00007724,S247,1962,300100,27036,"Ron Wyden",,14871,"Ron Wyden","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
47905,40.420015,-86.766044,1,place,,,,,Lafayette,IN,"Tippecanoe County",47905,US,"TIGER/Line® dataset from the US Census Bureau",IN4,118th,Baird,James,1945-06-04,M,Republican,https://baird.house.gov,"2303 Rayburn House Office Building Washington DC 20515-1404",202-225-5037,,,RepJimBaird,,,,B001307,,N00041954,,,412777,86013,"James Baird",,21903,"Jim Baird (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Young,Todd,1972-08-24,M,Republican,https://www.young.senate.gov,"185 Dirksen Senate Office Building Washington DC 20510",202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,S391,1033743,412428,120345,"Todd Young",,21133,"Todd Young","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Braun,Mike,1954-03-24,M,Republican,https://www.braun.senate.gov,"404 Russell Senate Office Building Washington DC 20510",202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,,412839,148564,"Mike Braun",,41900,"Mike Braun","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
97058,45.554978,-121.18703,1,place,,,,,"The Dalles",OR,"Wasco County",97058,US,"TIGER/Line® dataset from the US Census Bureau",OR2,118th,Bentz,Cliff,1952-01-12,M,Republican,https://bentz.house.gov,"409 Cannon House Office Building Washington DC 20515-3702",202-225-6730,,,RepBentz,,,,B000668,,N00045773,,,456842,,,,,"Cliff Bentz","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Merkley,Jeff,1956-10-24,M,Democrat,https://www.merkley.senate.gov,"531 Hart Senate Office Building Washington DC 20510",202-224-3753,https://www.merkley.senate.gov/contact/,http://www.merkley.senate.gov/rss/,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,UCRoXttCJhMnLVCxCaa6VnNQ,M001176,01900,N00029303,S322,1029842,412325,23644,"Jeff Merkley",,40908,"Jeff Merkley","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Wyden,Ron,1949-05-03,M,Democrat,https://www.wyden.senate.gov,"221 Dirksen Senate Office Building Washington DC 20510",202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,01247,N00007724,S247,1962,300100,27036,"Ron Wyden",,14871,"Ron Wyden","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
